
// =========================================================================================================
// 2026-04-17, 16:27:30
//        Time [s]        Pos X [um]        Pos Y [um]        Pos Z [um]      Force A [uN]      Force B [uN]
// =========================================================================================================
           0,00000       -3161,02100          85,74100         -10,95500         -53,51048           0,01413
           0,05000       -3161,02100          85,74100         -10,95600         -53,51048           0,02688
           0,10000       -3161,02100          85,74100         -10,95500         -53,89337           0,03963
           0,15000       -3161,02100          85,74200         -10,95500         -53,51048           0,05237
           0,20000       -3161,02100          85,74100         -10,95600         -54,14863           0,03963
           0,25000       -3161,02100          85,74100         -10,95600         -53,51048           0,00139
           0,30000       -3161,02100          85,74100         -10,95500         -53,63811           0,03325
           0,35000       -3161,02100          85,74100         -10,95500         -53,82956           0,03963
           0,40000       -3161,02100          85,74100         -10,95600         -53,82956           0,02051
           0,45000       -3161,02100          85,74100         -10,95500         -53,70193           0,02051
           0,50000       -3161,02100          85,74100         -10,95600         -53,57430           0,01413
           0,55000       -3161,02100          85,74100         -10,95600         -53,82956          -0,02410
           0,60000       -3161,02100          85,74100         -10,95500         -53,70193           0,00776
           0,65000       -3161,02100          85,74200         -10,95600         -53,63811           0,01413
           0,70000       -3161,02100          85,74100         -10,95500         -53,51048           0,00139
           0,75000       -3161,02100          85,74100         -10,95600         -53,95719           0,00139
           0,80000       -3161,02100          85,74200         -10,95600         -53,89337           0,07149
           0,85000       -3161,02000          85,74100         -10,95600         -53,89337           0,05874
           0,90000       -3161,02100          85,74200         -10,95500         -54,02100           0,00139
           0,95000       -3161,02100          85,74100         -10,95600         -53,82956           0,07149
           1,00000       -3161,02100          85,74200         -10,95600         -53,44667           0,01413
           1,05000       -3161,02100          85,74200         -10,95500         -53,82956           0,04600
           1,10000       -3161,02100          85,74300         -10,95600         -53,63811           0,00776
           1,15000       -3161,02100          85,74100         -10,95500         -53,44667           0,02688
           1,20000       -3161,02100          85,74200         -10,95600         -53,76574           0,00139
           1,25000       -3161,02100          85,74200         -10,95600         -53,95719           0,02688
           1,30000       -3161,02000          85,74100         -10,95600         -53,70193           0,01413
           1,35000       -3161,02100          85,74200         -10,95600         -53,63811           0,03963
           1,40000       -3161,02100          85,74200         -10,95600         -53,31904           0,00776
           1,45000       -3161,02100          85,74100         -10,95600         -54,21245           0,00139
           1,50000       -3161,02000          85,74200         -10,95600         -53,95719           0,00776
           1,55000       -3161,02100          85,74200         -10,95500         -53,82956           0,03325
           1,60000       -3161,02100          85,74200         -10,95600         -53,57430           0,03963
           1,65000       -3161,02100          85,74200         -10,95500         -53,51048           0,02688
           1,70000       -3161,02100          85,74100         -10,95600         -54,08482           0,02051
           1,75000       -3161,02100          85,74200         -10,95600         -53,57430          -0,00498
           1,80000       -3161,02100          85,74200         -10,95600         -53,70193           0,02051
           1,85000       -3161,02100          85,74200         -10,95600         -53,44667           0,02688
           1,90000       -3161,02000          85,74300         -10,95500         -53,38285           0,00139
           1,95000       -3161,02200          85,74300         -10,95600         -53,70193           0,00776
           2,00000       -3161,02100          85,74200         -10,95500         -53,76574           0,03325
           2,05000       -3161,02100          85,74300         -10,95500         -53,31904           0,00776
           2,10000       -3161,02100          85,74200         -10,95500         -53,76574           0,00139
           2,15000       -3161,02100          85,74200         -10,95600         -53,82956           0,03963
           2,20000       -3161,02100          85,74200         -10,95600         -53,57430           0,03325
           2,25000       -3161,02100          85,74100         -10,95500         -53,51048           0,02051
           2,30000       -3161,02100          85,74100         -11,38700         -54,27626           0,00139
           2,35000       -3161,02200          85,74100         -11,40000         -54,08482           0,03325
           2,40000       -3161,02100          85,74100         -11,40500         -53,95719           0,00776
           2,45000       -3161,02200          85,74100         -11,42900         -53,95719           0,00139
           2,50000       -3161,02100          85,74100         -11,43400         -52,99996           0,02688
           2,55000       -3161,02100          85,74100         -11,43400         -54,02100           0,03963
           2,60000       -3161,02200          85,74100         -11,44100         -54,78679           0,00776
           2,65000       -3161,02100          85,74100         -11,44300         -54,27626           0,02051
           2,70000       -3161,02100          85,74100         -11,44400         -53,95719           0,03325
           2,75000       -3161,02100          85,74200         -11,44400         -53,70193           0,02051
           2,80000       -3161,02100          85,74100         -11,44900         -53,76574           0,03325
           2,85000       -3161,02100          85,74100         -11,45000         -53,89337           0,01413
           2,90000       -3161,02100          85,74000         -11,45400         -53,63811           0,03963
           2,95000       -3161,02100          85,74000         -11,45400         -53,19141          -0,00498
           3,00000       -3161,02100          85,74000         -11,45700         -53,70193           0,01413
           3,05000       -3161,02100          85,74100         -11,45600         -54,34008           0,00776
           3,10000       -3161,02100          85,74000         -11,45700         -53,44667           0,03325
           3,15000       -3161,02100          85,74000         -11,46000         -53,63811           0,01413
           3,20000       -3161,02100          85,74000         -11,46100         -53,63811           0,03963
           3,25000       -3161,02200          85,74000         -11,46300         -54,08482           0,02051
           3,30000       -3161,02000          85,74100         -11,45900         -53,82956           0,04600
           3,35000       -3161,02200          85,74000         -11,46500         -53,70193           0,02688
           3,40000       -3161,02200          85,74000         -11,46400         -53,82956           0,02051
           3,45000       -3161,02200          85,74000         -11,46600         -54,14863           0,02688
           3,50000       -3161,02200          85,74000         -11,46700         -53,57430           0,02051
           3,55000       -3161,02300          85,74000         -11,46400         -53,63811           0,03963
           3,60000       -3161,02200          85,74000         -11,47000         -53,89337           0,03325
