
// =========================================================================================================
// 2026-04-17, 12:59:43
//        Time [s]        Pos X [um]        Pos Y [um]        Pos Z [um]      Force A [uN]      Force B [uN]
// =========================================================================================================
           0,00000       16686,75700        -713,19200          -3,48100         -54,21245           0,02688
           0,05000       16686,75700        -713,19300          -3,48100         -53,82956           0,03325
           0,10000       16686,75700        -713,19200          -3,48000         -54,53153           0,03963
           0,15000       16686,75600        -713,19200          -3,48100         -54,08482           0,05237
           0,20000       16686,75700        -713,19300          -3,48100         -54,02100           0,03325
           0,25000       16686,75700        -713,19300          -3,48100         -53,57430           0,02051
           0,30000       16686,75700        -713,19300          -3,48100         -54,40390           0,03325
           0,35000       16686,75700        -713,19200          -3,48100         -53,89337          -0,01773
           0,40000       16686,75600        -713,19200          -3,48000         -53,51048           0,02051
           0,45000       16686,75700        -713,19200          -3,48100         -53,44667           0,01413
           0,50000       16686,75700        -713,19300          -3,48100         -53,63811           0,02688
           0,55000       16686,75700        -713,19300          -3,48100         -53,38285           0,01413
           0,60000       16686,75700        -713,19300          -3,48100         -53,63811           0,02688
           0,65000       16686,75700        -713,19300          -3,48000         -53,70193           0,00776
           0,70000       16686,75700        -713,19300          -3,48000         -53,76574           0,03325
           0,75000       16686,75600        -713,19200          -3,48100         -53,63811           0,06512
           0,80000       16686,75700        -713,19300          -3,48000         -53,95719           0,02051
           0,85000       16686,75700        -713,19400          -3,48100         -54,08482           0,02051
           0,90000       16686,75600        -713,19300          -3,48000         -54,27626           0,06512
           0,95000       16686,75700        -713,19300          -3,48100         -53,25522           0,00139
           1,00000       16686,75700        -713,19300          -3,48000         -54,21245           0,02688
           1,05000       16686,75700        -713,19300          -3,48000         -53,95719           0,03325
           1,10000       16686,75700        -713,19300          -3,48100         -53,82956           0,03325
           1,15000       16686,75700        -713,19300          -3,48100         -53,82956           0,00139
           1,20000       16686,75700        -713,19200          -3,48100         -54,08482           0,04600
           1,25000       16686,75700        -713,19300          -3,48000         -54,08482          -0,01136
           1,30000       16686,75800        -713,19300          -3,48100         -54,14863           0,03325
           1,35000       16686,75600        -713,19400          -3,48100         -54,08482           0,03325
           1,40000       16686,75700        -713,19400          -3,48100         -54,02100           0,02051
           1,45000       16686,75800        -713,19200          -3,48000         -53,95719           0,00776
           1,50000       16686,75700        -713,19200          -3,48100         -54,40390           0,01413
           1,55000       16686,75700        -713,19200          -3,48000         -54,14863          -0,00498
           1,60000       16686,75700        -713,19200          -3,48000         -54,34008           0,02688
           1,65000       16686,75700        -713,19300          -3,48000         -53,57430           0,05237
           1,70000       16686,75700        -713,19300          -3,48100         -53,89337           0,01413
           1,75000       16686,75800        -713,19300          -3,48100         -54,14863           0,00776
           1,80000       16686,75700        -713,19300          -3,48100         -53,89337           0,04600
           1,85000       16686,75700        -713,19200          -3,48100         -53,57430           0,01413
           1,90000       16686,75700        -713,19200          -3,48100         -53,63811           0,01413
           1,95000       16686,75800        -713,19100          -3,48100         -53,51048           0,06512
           2,00000       16686,75700        -713,19200          -3,48100         -54,02100           0,06512
           2,05000       16686,75700        -713,19200          -3,48100         -53,76574           0,02051
           2,10000       16686,75700        -713,19200          -3,50300         -54,02100           0,01413
           2,15000       16686,75700        -713,19300          -3,50300         -53,95719           0,02051
           2,20000       16686,75700        -713,19300          -3,50600         -53,51048           0,03325
           2,25000       16686,75700        -713,19100          -3,50700         -53,51048           0,02051
           2,30000       16686,75700        -713,19200          -3,50700         -53,38285           0,02688
           2,35000       16686,75700        -713,19200          -3,50800         -53,70193           0,02051
           2,40000       16686,75700        -713,19300          -3,50900         -53,95719           0,00139
           2,45000       16686,75800        -713,19200          -3,50900         -54,08482           0,05237
           2,50000       16686,75800        -713,19300          -3,50200         -53,57430           0,03963
           2,55000       16686,75900        -713,19200          -3,51000         -53,89337           0,04600
           2,60000       16686,75800        -713,19300          -3,51100         -53,25522          -0,00498
           2,65000       16686,75700        -713,19200          -3,51400         -54,59534           0,03963
           2,70000       16686,75800        -713,19200          -3,51400         -53,82956           0,05237
           2,75000       16686,75700        -713,19300          -3,51400         -53,70193           0,05237
           2,80000       16686,75800        -713,19300          -3,51600         -54,27626           0,02051
           2,85000       16686,75900        -713,19400          -3,51600         -53,76574           0,02051
           2,90000       16686,75900        -713,19400          -3,51800         -54,34008           0,02051
           2,95000       16686,75900        -713,19300          -3,51900         -53,95719           0,04600
           3,00000       16686,75800        -713,19300          -3,51900         -53,89337           0,01413
           3,05000       16686,75700        -713,19300          -3,51600         -53,95719           0,03963
           3,10000       16686,75800        -713,19300          -3,52200         -53,82956           0,03325
           3,15000       16686,75900        -713,19400          -3,51700         -52,80852           0,01413
           3,20000       16686,75800        -713,19400          -3,52400         -53,51048           0,01413
           3,25000       16686,75800        -713,19300          -3,52400         -53,31904           0,00139
           3,30000       16686,75900        -713,19400          -3,53000         -53,89337           0,01413
           3,35000       16686,75800        -713,19300          -3,53200         -53,63811           0,02051
           3,40000       16686,75800        -713,19300          -3,53200         -53,57430           0,01413
           3,45000       16686,75800        -713,19300          -3,56300         -53,95719           0,04600
           3,50000       16686,75800        -713,19400          -3,56400         -53,95719           0,01413
           3,55000       16686,75800        -713,19300          -3,56500         -53,95719           0,03325
           3,60000       16686,75800        -713,19400          -3,60400         -53,51048           0,02051
           3,65000       16686,75800        -713,19400          -3,60400         -54,21245           0,02051
           3,70000       16686,75900        -713,19400          -3,61500         -54,08482          -0,00498
           3,75000       16686,75700        -713,19300          -3,64900         -53,89337           0,03325
           3,80000       16686,75900        -713,19400          -3,65000         -54,14863           0,00776
