
// =========================================================================================================
// 2026-04-17, 11:51:28
//        Time [s]        Pos X [um]        Pos Y [um]        Pos Z [um]      Force A [uN]      Force B [uN]
// =========================================================================================================
           0,00000       16601,16700        3197,99300          -0,21500         -34,62122           0,00139
           0,05000       16601,16700        3197,99300          -0,21500         -35,25937           0,01413
           0,10000       16601,16700        3197,99200          -0,21500         -34,68503           0,03963
           0,15000       16601,16700        3197,99300          -0,21500         -34,49359           0,03325
           0,20000       16601,16700        3197,99300          -0,21600         -35,19555           0,01413
           0,25000       16601,16700        3197,99200          -0,21500         -35,13174           0,01413
           0,30000       16601,16600        3197,99300          -0,21500         -34,81266           0,03963
           0,35000       16601,16700        3197,99300          -0,21500         -34,30214           0,01413
           0,40000       16601,16700        3197,99200          -0,21500         -34,42977           0,00139
           0,45000       16601,16700        3197,99200          -0,21500         -34,94029          -0,00498
           0,50000       16601,16700        3197,99300          -0,21500         -35,13174           0,03325
           0,55000       16601,16700        3197,99300          -0,21500         -34,94029           0,00139
           0,60000       16601,16700        3197,99300          -0,21500         -35,32318           0,03325
           0,65000       16601,16700        3197,99200          -0,21500         -34,68503           0,00776
           0,70000       16601,16700        3197,99300          -0,21500         -35,06792           0,00776
           0,75000       16601,16700        3197,99300          -0,21500         -34,87648           0,03963
           0,80000       16601,16700        3197,99300          -0,21500         -34,17451           0,01413
           0,85000       16601,16700        3197,99300          -0,21500         -34,74885           0,00139
           0,90000       16601,16700        3197,99300          -0,21500         -35,32318           0,02051
           0,95000       16601,16600        3197,99300          -0,21500         -35,00411          -0,01773
           1,00000       16601,16700        3197,99200          -0,21600         -35,00411           0,01413
           1,05000       16601,16700        3197,99200          -0,21600         -34,30214           0,02688
           1,10000       16601,16700        3197,99300          -0,21600         -35,00411           0,00776
           1,15000       16601,16700        3197,99300          -0,21600         -35,25937           0,02051
           1,20000       16601,16700        3197,99300          -0,21500         -35,19555           0,02051
           1,25000       16601,16700        3197,99300          -0,21500         -34,74885           0,03325
           1,30000       16601,16700        3197,99300          -0,21500         -34,42977           0,01413
           1,35000       16601,16700        3197,99300          -0,21500         -34,94029           0,02051
           1,40000       16601,16700        3197,99300          -0,21500         -34,23833           0,00139
           1,45000       16601,16700        3197,99200          -0,21400         -34,94029           0,04600
           1,50000       16601,16700        3197,99300          -0,21500         -35,06792          -0,00498
           1,55000       16601,16700        3197,99300          -0,21500         -34,74885           0,03325
           1,60000       16601,16700        3197,99300          -0,21500         -34,49359           0,01413
           1,65000       16601,16700        3197,99300          -0,21500         -34,62122           0,02051
           1,70000       16601,16700        3197,99300          -0,21400         -34,81266           0,02688
           1,75000       16601,16700        3197,99400          -0,21500         -34,55740           0,01413
           1,80000       16601,16700        3197,99300          -0,21500         -34,81266           0,03963
           1,85000       16601,16700        3197,99300          -0,21500         -35,06792           0,01413
           1,90000       16601,16700        3197,99300          -0,21500         -34,36596           0,05237
           1,95000       16601,16600        3197,99300          -0,21600         -34,74885           0,04600
           2,00000       16601,16700        3197,99300          -0,21400         -34,62122           0,00776
           2,05000       16601,16700        3197,99300          -0,21500         -34,17451           0,00776
           2,10000       16601,16700        3197,99300          -0,21600         -34,42977           0,03325
           2,15000       16601,16600        3197,99300          -0,21500         -34,49359           0,03325
           2,20000       16601,16700        3197,99300          -0,21500         -34,49359           0,00139
           2,25000       16601,16700        3197,99200          -0,21500         -35,00411           0,02051
           2,30000       16601,16600        3197,99300          -0,21500         -34,81266           0,02051
           2,35000       16601,16700        3197,99200          -0,21500         -35,19555           0,07149
           2,40000       16601,16700        3197,99300          -0,21500         -35,06792          -0,00498
           2,45000       16601,16700        3197,99200          -0,21600         -34,68503           0,00139
           2,50000       16601,16700        3197,99200          -0,21500         -34,23833           0,02688
           2,55000       16601,16700        3197,99200          -0,21500         -34,74885           0,03325
           2,60000       16601,16700        3197,99300          -0,21500         -35,45081           0,03963
           2,65000       16601,16700        3197,99300          -0,21600         -34,62122          -0,01136
           2,70000       16601,16700        3197,99300          -0,21600         -34,62122           0,02688
           2,75000       16601,16700        3197,99300          -0,21500         -34,68503           0,03963
           2,80000       16601,16700        3197,99200          -0,21500         -34,74885          -0,00498
           2,85000       16601,16700        3197,99300          -0,21500         -34,68503           0,00776
           2,90000       16601,16700        3197,99300          -0,21500         -34,81266           0,04600
           2,95000       16601,16700        3197,99300          -0,21400         -34,23833           0,03325
           3,00000       16601,16700        3197,99200          -0,21500         -34,49359           0,00776
           3,05000       16601,16700        3197,99300          -0,21500         -34,87648           0,02688
           3,10000       16601,16700        3197,99300          -0,21500         -35,38700           0,00139
           3,15000       16601,16600        3197,99200          -0,21500         -34,87648           0,00776
           3,20000       16601,16700        3197,99200          -0,21600         -34,74885           0,05237
           3,25000       16601,16700        3197,99200          -0,67000         -34,49359           0,00776
           3,30000       16601,16700        3197,99100          -0,67900         -34,36596           0,02051
           3,35000       16601,16600        3197,99200          -0,68400         -35,38700           0,02051
           3,40000       16601,16600        3197,99200          -0,71000         -34,62122           0,04600
           3,45000       16601,16700        3197,99200          -0,71200         -34,74885           0,02688
           3,50000       16601,16700        3197,99200          -0,71800         -34,94029           0,04600
           3,55000       16601,16700        3197,99200          -0,71900         -35,13174           0,03963
           3,60000       16601,16700        3197,99100          -0,71800         -34,36596           0,01413
           3,65000       16601,16600        3197,99200          -0,72600         -34,62122           0,05237
           3,70000       16601,16700        3197,99200          -0,72700         -34,74885           0,00776
           3,75000       16601,16600        3197,99200          -0,72900         -34,87648           0,02051
           3,80000       16601,16700        3197,99200          -0,72900         -34,87648           0,02688
           3,85000       16601,16700        3197,99200          -0,73000         -34,87648           0,05237
           3,90000       16601,16700        3197,99200          -0,73300         -35,19555           0,02051
           3,95000       16601,16700        3197,99200          -0,73500         -34,68503           0,02051
           4,00000       16601,16600        3197,99200          -0,72700         -34,94029           0,00139
           4,05000       16601,16700        3197,99200          -0,73800         -34,74885          -0,00498
           4,10000       16601,16700        3197,99100          -0,73800         -34,68503           0,01413
           4,15000       16601,16700        3197,99200          -0,73800         -34,62122           0,03963
           4,20000       16601,16700        3197,99100          -0,74000         -34,36596           0,04600
           4,25000       16601,16700        3197,99200          -0,74100         -34,62122           0,01413
           4,30000       16601,16700        3197,99100          -0,74600         -35,19555           0,02688
           4,35000       16601,16700        3197,99100          -0,74700         -34,81266           0,02051
           4,40000       16601,16700        3197,99100          -0,74600         -34,87648           0,03325
           4,45000       16601,16700        3197,99100          -0,75300         -34,62122          -0,00498
           4,50000       16601,16800        3197,99100          -0,75400         -34,74885           0,07149
           4,55000       16601,16700        3197,99000          -0,77600         -34,74885           0,03325
           4,60000       16601,16600        3197,99100          -0,77600         -34,68503           0,03325
           4,65000       16601,16700        3197,99100          -0,77600         -34,49359          -0,01136
