
// =========================================================================================================
// 2026-04-17, 11:21:10
//        Time [s]        Pos X [um]        Pos Y [um]        Pos Z [um]      Force A [uN]      Force B [uN]
// =========================================================================================================
           0,00000       17455,26900        3104,79500           0,44700         -15,98721          -0,00498
           0,05000       17455,26900        3104,79500           0,44700         -15,09380           0,05874
           0,10000       17455,26800        3104,79500           0,44700         -15,47669           0,00139
           0,15000       17455,27000        3104,79500           0,44700         -15,60432           0,05237
           0,20000       17455,26900        3104,79600           0,44700         -16,17866           0,01413
           0,25000       17455,26800        3104,79500           0,44700         -16,75299           0,04600
           0,30000       17455,26900        3104,79500           0,44600         -15,85958          -0,00498
           0,35000       17455,27000        3104,79500           0,44600         -15,98721           0,02051
           0,40000       17455,26900        3104,79500           0,44600         -16,49773           0,03963
           0,45000       17455,26900        3104,79500           0,44700         -15,92340           0,03325
           0,50000       17455,26900        3104,79500           0,44700         -14,96617           0,03963
           0,55000       17455,26900        3104,79500           0,44800         -15,66814           0,03325
           0,60000       17455,26900        3104,79600           0,44700         -15,15762           0,03963
           0,65000       17455,26900        3104,79500           0,44700         -15,41288           0,03963
           0,70000       17455,26900        3104,79500           0,44700         -15,73195           0,03963
           0,75000       17455,26900        3104,79500           0,44700         -15,54051           0,03963
           0,80000       17455,26900        3104,79500           0,44700         -15,85958           0,02051
           0,85000       17455,26800        3104,79500           0,44700         -15,85958           0,00776
           0,90000       17455,26800        3104,79600           0,44700         -16,11484           0,00139
           0,95000       17455,26900        3104,79600           0,44700         -15,79577           0,00776
           1,00000       17455,26900        3104,79500           0,44700         -16,11484           0,00139
           1,05000       17455,26900        3104,79500           0,44700         -15,98721           0,03325
           1,10000       17455,26800        3104,79600           0,44700         -15,98721           0,00776
           1,15000       17455,26800        3104,79500           0,44700         -15,92340           0,02688
           1,20000       17455,26900        3104,79500           0,44700         -15,34906           0,03963
           1,25000       17455,26900        3104,79600           0,44700         -16,11484           0,00776
           1,30000       17455,27000        3104,79500           0,44600         -15,73195           0,01413
           1,35000       17455,26900        3104,79700           0,44700         -16,37010          -0,01136
           1,40000       17455,26900        3104,79600           0,44600         -16,37010          -0,01136
           1,45000       17455,26900        3104,79600           0,44700         -16,05103           0,01413
           1,50000       17455,26800        3104,79600           0,44700         -15,47669           0,05237
           1,55000       17455,26800        3104,79600           0,44700         -15,92340           0,00139
           1,60000       17455,26800        3104,79600           0,44600         -15,85958           0,02051
           1,65000       17455,26900        3104,79600           0,44600         -15,73195           0,03963
           1,70000       17455,26900        3104,79600           0,44600         -15,47669           0,01413
           1,75000       17455,26900        3104,79500           0,44700         -15,66814          -0,00498
           1,80000       17455,26900        3104,79600           0,44700         -15,66814          -0,01136
           1,85000       17455,26900        3104,79500           0,44600         -16,24247          -0,01773
           1,90000       17455,26800        3104,79500           0,44600         -15,79577           0,00139
           1,95000       17455,26800        3104,79500           0,44600         -16,11484           0,02688
           2,00000       17455,26900        3104,79600           0,44700         -16,05103           0,02051
           2,05000       17455,26800        3104,79600           0,44600         -16,11484           0,03963
           2,10000       17455,26900        3104,79500           0,44700         -16,37010           0,02051
           2,15000       17455,26800        3104,79500           0,44700         -16,11484          -0,00498
           2,20000       17455,26800        3104,79600           0,44700         -15,98721           0,01413
           2,25000       17455,26800        3104,79600           0,44700         -15,92340           0,03963
           2,30000       17455,26800        3104,79600           0,44700         -15,47669           0,02688
           2,35000       17455,26800        3104,79600           0,44700         -15,85958           0,02688
           2,40000       17455,26800        3104,79600           0,44700         -16,17866          -0,01136
           2,45000       17455,26800        3104,79600           0,44600         -15,85958           0,02051
           2,50000       17455,26900        3104,79600           0,44700         -15,60432          -0,00498
           2,55000       17455,26900        3104,79700           0,44700         -15,60432           0,04600
           2,60000       17455,26900        3104,79600           0,44700         -16,56155          -0,00498
           2,65000       17455,26800        3104,79600           0,44700         -15,54051           0,03325
           2,70000       17455,26900        3104,79700           0,44700         -15,92340          -0,01136
           2,75000       17455,26900        3104,79600           0,44700         -16,24247           0,02688
           2,80000       17455,26800        3104,79500           0,44700         -16,05103           0,01413
           2,85000       17455,26800        3104,79600           0,44700         -16,05103           0,00139
           2,90000       17455,26800        3104,79500           0,44700         -16,17866           0,06512
           2,95000       17455,26800        3104,79500           0,44600         -16,24247           0,00776
           3,00000       17455,26900        3104,79600           0,44600         -15,66814           0,00776
           3,05000       17455,26900        3104,79600           0,44600         -15,85958           0,05874
           3,10000       17455,26800        3104,79600           0,44600         -16,17866           0,04600
           3,15000       17455,26900        3104,79500           0,44600         -16,24247           0,05237
           3,20000       17455,26800        3104,79500           0,44600         -15,85958           0,03963
           3,25000       17455,26800        3104,79500           0,44600         -15,79577          -0,01136
           3,30000       17455,26900        3104,79500           0,44600         -16,24247           0,00139
           3,35000       17455,26900        3104,79600           0,44600         -15,79577           0,02051
           3,40000       17455,26900        3104,79600           0,44600         -16,11484           0,02051
           3,45000       17455,26900        3104,79500           0,44700         -16,11484           0,03325
           3,50000       17455,26800        3104,79600           0,44600         -16,49773           0,05874
           3,55000       17455,26800        3104,79600           0,44600         -15,54051           0,03963
           3,60000       17455,26800        3104,79500           0,44600         -15,54051           0,03325
           3,65000       17455,26800        3104,79500           0,44700         -15,66814           0,02051
           3,70000       17455,26800        3104,79500           0,44600         -16,11484           0,06512
           3,75000       17455,26900        3104,79600           0,44700         -15,60432           0,01413
           3,80000       17455,26900        3104,79500           0,44600         -16,17866           0,03325
           3,85000       17455,26800        3104,79500           0,44600         -15,85958           0,01413
           3,90000       17455,26800        3104,79500           0,44600         -16,11484           0,05237
           3,95000       17455,26800        3104,79600           0,44600         -15,98721           0,02051
           4,00000       17455,26800        3104,79500           0,44600         -15,92340           0,00139
           4,05000       17455,26800        3104,79500           0,44600         -15,73195           0,00776
           4,10000       17455,26800        3104,79600           0,44600         -15,98721           0,02688
           4,15000       17455,26800        3104,79500           0,44600         -15,66814          -0,01136
           4,20000       17455,26800        3104,79500           0,44600         -16,24247           0,00139
           4,25000       17455,26800        3104,79500           0,44700         -15,34906           0,01413
           4,30000       17455,26900        3104,79500           0,44600         -16,17866          -0,02410
           4,35000       17455,26800        3104,79500           0,44600         -15,28525           0,05874
           4,40000       17455,26800        3104,79600           0,44600         -16,24247           0,02051
           4,45000       17455,26800        3104,79500           0,44600         -15,41288           0,05874
           4,50000       17455,26800        3104,79600           0,44600         -15,73195          -0,00498
           4,55000       17455,26800        3104,79600           0,44600         -16,05103           0,02051
           4,60000       17455,26800        3104,79500           0,44600         -15,60432           0,04600
           4,65000       17455,26800        3104,79500           0,44600         -15,54051           0,03325
           4,70000       17455,26900        3104,79500           0,44600         -16,24247           0,02688
           4,75000       17455,26800        3104,79500           0,44600         -16,05103           0,00139
           4,80000       17455,26800        3104,79600           0,44700         -16,56155           0,00139
           4,85000       17455,26900        3104,79500           0,44600         -15,85958           0,02051
           4,90000       17455,26800        3104,79600           0,44700         -16,30629           0,00776
           4,95000       17455,26800        3104,79500           0,44600         -15,73195           0,02051
           5,00000       17455,26900        3104,79500           0,44700         -15,54051           0,03963
           5,05000       17455,26900        3104,79600           0,44600         -16,49773           0,01413
           5,10000       17455,26800        3104,79500           0,44600         -15,92340           0,05874
           5,15000       17455,26800        3104,79500           0,44600         -15,22143          -0,00498
           5,20000       17455,26800        3104,79500           0,44700         -15,85958          -0,00498
           5,25000       17455,26800        3104,79500           0,44600         -16,05103           0,02051
           5,30000       17455,26800        3104,79500           0,44700         -15,41288           0,02688
           5,35000       17455,26800        3104,79500           0,44700         -16,24247           0,00776
           5,40000       17455,26800        3104,79500           0,44700         -15,98721           0,03325
           5,45000       17455,26800        3104,79400           0,44600         -16,05103          -0,00498
           5,50000       17455,26900        3104,79500           0,44600         -15,73195           0,01413
           5,55000       17455,26800        3104,79500           0,44700         -15,98721           0,05237
           5,60000       17455,26900        3104,79400           0,44700         -15,98721           0,02051
           5,65000       17455,26900        3104,79500           0,44600         -16,24247           0,02688
           5,70000       17455,26800        3104,79500           0,44600         -15,73195           0,04600
           5,75000       17455,26800        3104,79500           0,44600         -16,11484           0,05237
           5,80000       17455,26900        3104,79500           0,44700         -15,92340           0,02051
           5,85000       17455,26800        3104,79600           0,44600         -15,60432           0,02051
           5,90000       17455,26900        3104,79600           0,44700         -15,73195           0,05874
           5,95000       17455,26900        3104,79500           0,44600         -15,02999           0,04600
           6,00000       17455,26900        3104,79500           0,44700         -15,98721          -0,01773
           6,05000       17455,26800        3104,79500           0,44700         -15,54051           0,00776
           6,10000       17455,26800        3104,79500           0,44700         -16,30629           0,03325
           6,15000       17455,26800        3104,79500           0,44700         -15,54051           0,00776
           6,20000       17455,26800        3104,79400           0,44600         -15,79577           0,02688
           6,25000       17455,26800        3104,79500           0,44700         -16,56155           0,02688
           6,30000       17455,26800        3104,79500           0,44700         -15,73195          -0,01773
           6,35000       17455,26800        3104,79500           0,44600         -16,24247          -0,02410
           6,40000       17455,26900        3104,79500           0,44600         -16,17866           0,04600
           6,45000       17455,26800        3104,79500           0,44700         -15,92340           0,01413
           6,50000       17455,26900        3104,79500           0,44700         -15,92340           0,00776
           6,55000       17455,26800        3104,79500           0,44600         -15,98721          -0,00498
           6,60000       17455,26900        3104,79500           0,44700         -15,98721           0,07149
           6,65000       17455,26900        3104,79500           0,44600         -16,56155           0,01413
           6,70000       17455,26900        3104,79500           0,44600         -15,85958           0,04600
           6,75000       17455,26900        3104,79500           0,44600         -15,54051           0,03963
           6,80000       17455,26900        3104,79500           0,44600         -16,43392           0,05237
           6,85000       17455,26900        3104,79600           0,44600         -15,79577           0,04600
           6,90000       17455,26800        3104,79500           0,44600         -15,54051           0,00139
           6,95000       17455,26900        3104,79500           0,44700         -16,17866           0,02688
           7,00000       17455,26900        3104,79500           0,44600         -16,30629           0,02051
           7,05000       17455,26900        3104,79500           0,44700         -15,41288           0,02688
           7,10000       17455,26800        3104,79500           0,44600         -15,73195           0,01413
           7,15000       17455,26800        3104,79500           0,44700         -16,11484           0,02051
           7,20000       17455,26800        3104,79500           0,44700         -15,28525           0,02688
           7,25000       17455,26800        3104,79500           0,44700         -15,54051           0,00139
           7,30000       17455,27000        3104,79500           0,44700         -15,60432           0,01413
           7,35000       17455,26900        3104,79500           0,44700         -16,17866           0,02688
           7,40000       17455,26800        3104,79500           0,44700         -15,92340           0,00776
           7,45000       17455,26900        3104,79500           0,44700         -16,11484           0,03963
           7,50000       17455,26800        3104,79500           0,44600         -16,05103           0,01413
           7,55000       17455,26900        3104,79500           0,44800         -15,98721          -0,02410
           7,60000       17455,26800        3104,79400           0,44700         -15,73195           0,03325
           7,65000       17455,26800        3104,79500           0,44700         -16,30629           0,05874
           7,70000       17455,26900        3104,79500           0,44800         -15,92340          -0,01773
           7,75000       17455,26900        3104,79500           0,44700         -15,79577          -0,00498
           7,80000       17455,26900        3104,79600           0,44600         -15,98721           0,01413
           7,85000       17455,26800        3104,79500           0,44700         -15,98721          -0,00498
           7,90000       17455,26900        3104,79600           0,44700         -15,85958           0,04600
           7,95000       17455,26900        3104,79600           0,44700         -16,68918           0,04600
           8,00000       17455,26800        3104,79600           0,44700         -16,05103           0,05237
           8,05000       17455,26900        3104,79600           0,44700         -16,11484          -0,00498
           8,10000       17455,26900        3104,79600           0,44700         -15,92340           0,08424
           8,15000       17455,26900        3104,79600           0,44700         -16,30629           0,02688
           8,20000       17455,26800        3104,79500           0,44600         -15,85958          -0,00498
           8,25000       17455,26800        3104,79500           0,44600         -15,92340           0,01413
           8,30000       17455,26800        3104,79600           0,44700         -16,11484          -0,00498
           8,35000       17455,26800        3104,79500           0,44800         -15,79577           0,02051
           8,40000       17455,26900        3104,79600           0,44700         -16,37010           0,02051
           8,45000       17455,26800        3104,79600           0,44800         -15,73195           0,00139
           8,50000       17455,26800        3104,79500           0,44700         -15,73195           0,03963
           8,55000       17455,26800        3104,79500           0,44700         -15,60432          -0,01773
           8,60000       17455,26900        3104,79500           0,44700         -16,05103           0,04600
           8,65000       17455,26800        3104,79500           0,44700         -16,11484           0,02688
           8,70000       17455,26900        3104,79600           0,44700         -16,24247           0,03963
           8,75000       17455,26900        3104,79500           0,44600         -16,56155           0,06512
           8,80000       17455,26800        3104,79600           0,44600         -15,85958           0,04600
           8,85000       17455,26900        3104,79600           0,44700         -15,41288          -0,01136
           8,90000       17455,26800        3104,79600           0,44600         -16,37010          -0,03685
           8,95000       17455,26900        3104,79600           0,44600         -15,79577           0,00139
           9,00000       17455,26900        3104,79600           0,44700         -15,92340           0,02051
           9,05000       17455,26900        3104,79600           0,44700         -16,56155           0,02688
           9,10000       17455,26900        3104,79600           0,44600         -16,24247           0,04600
           9,15000       17455,26900        3104,79600           0,44600         -15,73195           0,02688
           9,20000       17455,26800        3104,79600           0,44700         -16,05103           0,02688
           9,25000       17455,26800        3104,79500           0,44600         -15,79577          -0,00498
           9,30000       17455,26900        3104,79500           0,44600         -16,37010           0,00139
           9,35000       17455,26800        3104,79500           0,44600         -15,79577           0,02051
           9,40000       17455,26800        3104,79500           0,44600         -16,11484          -0,01136
           9,45000       17455,26800        3104,79500           0,44600         -16,30629           0,02688
           9,50000       17455,26800        3104,79500           0,44600         -15,92340           0,03963
           9,55000       17455,26800        3104,79500           0,44600         -15,34906           0,06512
           9,60000       17455,26900        3104,79500           0,44600         -16,17866          -0,00498
           9,65000       17455,26900        3104,79500           0,44600         -15,41288           0,05874
           9,70000       17455,26900        3104,79500           0,44600         -15,47669           0,03325
           9,75000       17455,27000        3104,79500           0,44500         -15,60432          -0,01773
           9,80000       17455,26900        3104,79500           0,44600         -15,60432           0,05237
           9,85000       17455,26800        3104,79600           0,44700         -15,66814           0,00776
           9,90000       17455,26900        3104,79500           0,44600         -16,88062           0,01413
           9,95000       17455,26900        3104,79500           0,44700         -16,37010           0,04600
          10,00000       17455,26800        3104,79500           0,44600         -15,79577          -0,00498
          10,05000       17455,26900        3104,79500           0,44700         -15,60432           0,02051
          10,10000       17455,26900        3104,79500           0,44700         -16,43392           0,00139
          10,15000       17455,26800        3104,79600           0,44700         -15,85958           0,01413
          10,20000       17455,26800        3104,79600           0,44600         -16,49773           0,03325
          10,25000       17455,26900        3104,79600           0,44600         -15,60432           0,00776
          10,30000       17455,26900        3104,79500           0,44600         -15,98721           0,03325
          10,35000       17455,36400        3104,79500           0,44600         -15,79577           0,03325
          10,40000       17455,68900        3104,79600           0,44600         -16,30629           0,00776
          10,45000       17455,99800        3104,79600           0,44700         -16,49773           0,02688
          10,50000       17456,78300        3104,79500           0,44600         -16,17866           0,03325
          10,55000       17457,73600        3104,79500           0,44600         -15,92340           0,02688
          10,60000       17458,06000        3104,79500           0,44600         -15,79577          -0,00498
          10,65000       17458,70400        3104,79500           0,44500         -16,11484           0,02688
          10,70000       17459,13900        3104,79500           0,44600         -15,85958          -0,00498
          10,75000       17459,79900        3104,79600           0,44600         -15,98721           0,02688
          10,80000       17460,81500        3104,79500           0,44600         -15,79577           0,02688
          10,85000       17461,60100        3104,79500           0,44600         -16,43392           0,03325
          10,90000       17462,21000        3104,79500           0,44600         -15,66814           0,00776
          10,95000       17462,64700        3104,79500           0,44600         -16,75299          -0,01136
          11,00000       17462,86300        3104,79500           0,44700         -15,85958           0,00139
          11,05000       17463,08200        3104,79500           0,44600         -16,37010           0,02051
          11,10000       17463,08400        3104,79500           0,44600         -16,11484           0,03325
          11,15000       17463,08600        3104,79500           0,44600         -16,43392           0,03325
          11,20000       17463,08600        3104,79500           0,44700         -16,11484           0,02688
          11,25000       17463,08700        3104,79600           0,44600         -16,11484           0,01413
          11,30000       17463,08800        3104,79500           0,44700         -15,85958           0,04600
          11,35000       17463,08800        3104,79500           0,44700         -15,60432           0,00776
          11,40000       17463,08800        3104,79500           0,44700         -16,43392           0,02051
          11,45000       17463,08900        3104,79600           0,44700         -15,98721           0,02688
          11,50000       17463,08800        3104,79500           0,44600         -15,54051          -0,02410
          11,55000       17463,08800        3104,79500           0,44600         -16,17866           0,00139
          11,60000       17463,12100        3104,79500           0,44600         -16,56155           0,03325
          11,65000       17463,65000        3104,79500           0,44700         -16,17866           0,07149
          11,70000       17464,60900        3104,79500           0,44600         -16,11484           0,03325
          11,75000       17465,40000        3104,79500           0,44600         -15,73195          -0,00498
          11,80000       17466,44100        3104,79400           0,44600         -16,24247           0,03325
          11,85000       17467,48700        3104,79500           0,44600         -15,98721           0,03325
          11,90000       17468,69500        3104,79500           0,44600         -15,34906           0,03963
          11,95000       17470,52100        3104,79500           0,44700         -15,85958           0,02051
          12,00000       17471,49400        3104,79600           0,44600         -15,09380           0,06512
          12,05000       17472,17000        3104,79600           0,44600         -15,85958           0,06512
          12,10000       17472,82300        3104,79500           0,44700         -16,11484           0,04600
          12,15000       17474,27200        3104,79400           0,44700         -14,96617           0,01413
          12,20000       17475,75400        3104,79500           0,44800         -15,73195           0,05237
          12,25000       17476,63400        3104,79500           0,44700         -15,98721          -0,00498
          12,30000       17477,37200        3104,79500           0,44700         -15,73195           0,00776
          12,35000       17477,97000        3104,79500           0,44700         -16,24247          -0,03047
          12,40000       17479,32800        3104,79500           0,44700         -15,85958           0,00776
          12,45000       17480,76300        3104,79500           0,44700         -16,17866          -0,00498
          12,50000       17481,64700        3104,79500           0,44700         -16,05103           0,02051
          12,55000       17482,56800        3104,79500           0,44700         -16,43392           0,02051
